Date,Open,High,Low,Close,Volume,Symbol,Daily_Return
2023-08-22,32.6735380502047,33.24399520132266,32.28995408184249,32.34896469116211,23434200,INTC,-0.0075436442248995
2023-08-23,32.3391283425487,33.58823741993685,32.26044253360494,33.4210319519043,32324300,INTC,0.0331406977310493
2023-08-24,33.165306572463045,33.52921901502571,31.955540545609782,32.05389404296875,37931000,INTC,-0.0409065139252126
2023-08-25,31.994883798587985,32.85057509357383,31.81784447906994,32.70304107666016,27324800,INTC,0.0202517370532648
2023-08-28,32.94892679582099,33.22431961020821,32.66369637980811,33.066951751708984,22341800,INTC,0.0111277319499361
2023-08-29,32.93909468243524,33.912807185742764,32.9194232300927,33.74560546875,29943600,INTC,0.0205236249817293
2023-08-30,33.499716745329984,34.089845286735404,33.22432017432113,33.96198272705078,26279200,INTC,0.0064120129212426
2023-08-31,33.75543988378352,34.975043685807705,33.73576843111181,34.56195068359375,48157600,INTC,0.0176658695508107
2023-09-01,35.20125973908189,36.14546695499011,35.14224538110789,36.00777053833008,43782600,INTC,0.0418327040615402
2023-09-05,35.978262259449934,36.79460684153192,35.86023355326444,36.10612106323242,43379400,INTC,0.0027313694636452
2023-09-06,35.95858821268886,36.43069174751434,35.43730417786343,36.37167739868164,39643400,INTC,0.0073548840924826
2023-09-07,36.22414986154304,37.70930877467065,36.145464057219264,37.55194091796875,67659700,INTC,0.0324500711460145
2023-09-08,37.4929262113746,38.19124958635702,37.08967084787984,37.38473510742188,44255200,INTC,-0.0044526542825609
2023-09-11,37.61095536569803,38.10273038812013,37.217533846982086,37.955196380615234,36349300,INTC,0.015259203296591
2023-09-12,38.01420812130984,39.4108472880644,38.01420812130984,38.22075271606445,55326600,INTC,0.0069965738758459
2023-09-13,38.161742772262606,38.50598755520661,37.62079097271727,38.07322311401367,35407800,INTC,-0.0038599345006822
2023-09-14,38.17157848394199,38.26009813780729,37.66996586139009,38.033878326416016,30616500,INTC,-0.0010333978680984
2023-09-15,37.78798821922227,37.88634546783916,37.00114899001414,37.256874084472656,68868800,INTC,-0.0204292666468278
2023-09-18,37.00115032324325,37.75848428112735,36.89295922183901,37.36506652832031,29322200,INTC,0.002903959242591
2023-09-19,37.41424629005267,37.473256894153685,35.42747465982539,35.742210388183594,53288100,INTC,-0.0434324434805086
2023-09-20,35.62418458541059,35.6536898867632,34.06033983064438,34.11935043334961,57660800,INTC,-0.0454045773109349
2023-09-21,34.00132746434375,34.67014184838313,33.893136350462974,34.080013275146484,45215900,INTC,-0.0011529281098117
2023-09-22,34.237378206180104,34.316060258283514,33.578397729078986,33.61774063110352,29232700,INTC,-0.0135643328631002
2023-09-25,33.44070265186533,33.804615130179045,33.21448658415974,33.72593307495117,21729400,INTC,0.0032183139561601
2023-09-26,33.578396636057406,34.20786804017717,33.08662163259565,33.27349853515625,34198300,INTC,-0.0134150340270631
2023-09-27,33.362016538710535,34.25705070334605,33.322677387430296,34.04066848754883,44369100,INTC,0.0230564859773312
2023-09-28,34.08000756439011,35.073391371665416,33.8144486253493,34.601287841796875,32265300,INTC,0.0164691053130494
2023-09-29,35.06356340977526,35.319284791074416,34.58162219831852,34.965206146240234,28758500,INTC,0.0105174786010062
2023-10-02,35.02422011387612,35.38813260503356,34.40458249232464,34.876686096191406,26086200,INTC,-0.0025316610369348
2023-10-03,34.68980845092264,35.93891738317694,34.68980845092264,35.10289764404297,45292600,INTC,0.0064860390470489
2023-10-04,35.91924574959853,35.91924574959853,34.748822623128994,35.338951110839844,39842200,INTC,0.0067246148506185
2023-10-05,35.37829594163346,35.50615474471777,35.01437972746714,35.29961013793945,25771200,INTC,-0.0011132467621067
2023-10-06,35.279937456828144,35.86023210702724,34.6012893073867,35.59467315673828,33252300,INTC,0.008358818061894
2023-10-09,35.11273733222375,35.57500330172597,34.9160265729728,35.46681594848633,19376100,INTC,-0.0035920320911205
2023-10-10,35.5455000088046,36.135632319891045,35.22093042686105,35.83073043823242,24044100,INTC,0.0102607037032773
2023-10-11,36.017601759836104,36.42085713002743,35.781551849060826,36.2733268737793,19262600,INTC,0.0123524257008897
2023-10-12,36.1946391857841,36.60773213606729,35.79138383657303,36.23398208618164,23639200,INTC,-0.0010846754623463
2023-10-13,36.13563377066977,36.1848105272482,35.27010859749462,35.378299713134766,28390100,INTC,-0.0236154660288691
2023-10-16,35.54549848592473,36.3323377817168,35.4864878837064,35.95859146118164,29555800,INTC,0.0164024770198729
2023-10-17,35.3291157906487,35.75204260985726,34.493099753764234,35.46681594848633,24993600,INTC,-0.0136761617380424
2023-10-18,34.935697428830494,35.42747244260579,34.8668492270576,35.0537223815918,22086000,INTC,-0.0116473259819693
2023-10-19,35.36845948464315,35.76188101195215,34.93569880615984,35.083229064941406,29201800,INTC,0.0008417560631193
2023-10-20,35.063560630992285,35.68319445840024,34.29638904400115,34.34556579589844,32291800,INTC,-0.0210260939116381
2023-10-23,34.03083353818108,34.61112827418337,32.840738762430185,33.29317092895508,53924700,INTC,-0.0306413606110701
2023-10-24,33.08662280371101,34.13902104821362,33.08662280371101,34.02099609375,52673900,INTC,0.021861094767694
2023-10-25,33.61774244801486,33.88330142311442,32.01455474735268,32.28995132446289,44658500,INTC,-0.0508816603875134
2023-10-26,32.348960764501015,32.673534084145444,31.62113582363375,31.985048294067383,59142500,INTC,-0.0094426599573258
2023-10-27,34.08984298794316,35.781550195415,34.03082863700385,34.95536804199219,84128200,INTC,0.0928658828530124
2023-10-30,34.886519198480364,35.36845659045408,34.34556370471026,35.10289764404297,36656300,INTC,0.0042205134808923
2023-10-31,35.07339587318911,35.96842630026138,35.034052969330894,35.89957809448242,41185200,INTC,0.0226955751208377
2023-11-01,35.899576894944936,36.706087637360646,35.68319468290073,36.67658233642578,41710700,INTC,0.0216438265624849
2023-11-02,36.961812843096055,37.19786275504848,36.302832355675335,37.079837799072266,35440000,INTC,0.0109949029314539
2023-11-03,37.37490353236572,37.68963926195629,37.0503302007559,37.51259994506836,30493400,INTC,0.0116710905894772
2023-11-06,37.51753421530223,37.695155665246695,37.34977895067342,37.44845962524414,23877200,INTC,-0.0017098340269173
2023-11-07,37.73462737269627,38.385904758025376,37.47806138691897,38.25762176513672,32052000,INTC,0.0216073544276602
2023-11-08,38.33656333508964,38.37603560514898,37.251102258437705,37.418853759765625,33483400,INTC,-0.0219242066462019
2023-11-09,37.54713779018939,38.01092756546248,37.27083942072439,37.30044174194336,48955800,INTC,-0.003164501472506
2023-11-10,37.73462662816008,38.47471472253525,37.73462662816008,38.34643173217773,38862500,INTC,0.0280422949806029
2023-11-13,37.84316736723504,38.06026106599183,37.635943617121264,37.724754333496094,24558300,INTC,-0.0162121316273597
2023-11-14,38.28722502524342,38.96810851136614,37.56687303319415,38.88916397094727,45457400,INTC,0.0308659302896319
2023-11-15,39.066786699804304,40.30026695205338,39.05692051407083,40.07330703735352,47392100,INTC,0.0304491777527251
2023-11-16,40.45815070157873,42.82643419957941,40.280529251014535,42.77709197998047,86405700,INTC,0.0674709711406316
2023-11-17,42.34290702568293,43.23101425170898,41.99753408460766,43.23101425170898,49735000,INTC,0.0106113401056093
2023-11-20,43.20141171013172,44.33621506262218,43.20141171013172,44.14872741699219,44564900,INTC,0.0212281201625272
2023-11-21,43.911897974504114,44.06978329979618,42.72775615267211,43.063262939453125,37252100,INTC,-0.0245865405651825
2023-11-22,43.44810406483085,44.04017680174799,42.96458194884538,43.09286117553711,31481200,INTC,0.0006873198653245
2023-11-24,43.10272997568714,43.41850058791116,43.0336553895308,43.3790283203125,13037100,INTC,0.0066407088545292
2023-11-27,43.07313425128787,43.96123782252361,43.07313425128787,43.49745178222656,33339900,INTC,0.0027299703681609
2023-11-28,43.11259769740228,43.79348116276332,43.08299537778928,43.64546203613281,24548900,INTC,0.0034027339037532
2023-11-29,44.01057400004191,44.74079596740847,44.01057400004191,44.3460807800293,38982000,INTC,0.0160524991880361
2023-11-30,44.05991447429258,44.49409815176386,43.82308461840098,44.1092529296875,46263000,INTC,-0.0053404460140804
2023-12-01,43.77374279486742,43.77374279486742,42.29356666121382,43.16193771362305,43922500,INTC,-0.0214765645107279
2023-12-04,42.72775176074531,42.73762170997078,41.13902872088735,41.790306091308594,50417600,INTC,-0.0317787313307189
2023-12-05,41.35612349986118,41.731102530170645,41.06008900826224,41.365989685058594,31859300,INTC,-0.0101534649045857
2023-12-06,41.91859060045017,42.027137460168056,40.6259019977016,40.72458267211914,31992300,INTC,-0.0155056609988744
2023-12-07,41.19824134769675,41.87912110704372,40.63577464121815,41.59295654296875,29118700,INTC,0.0213230882644284
2023-12-08,41.28704997543026,42.39224719590146,41.25744765479176,42.135684967041016,42805900,INTC,0.0130485656510517
2023-12-11,42.58960325966863,44.138854055701096,42.51066248602941,43.95136642456055,48288200,INTC,0.0430913003773352
2023-12-12,43.77374409698788,43.85268486903736,43.05339214222901,43.45797348022461,31452200,INTC,-0.0112258840730882
2023-12-13,43.49744635851452,44.12898760089946,42.75735825929165,43.9809684753418,35216100,INTC,0.0120345003053392
2023-12-14,44.41515336581766,46.44793008966711,44.05991423037119,44.58290863037109,70620800,INTC,0.013686377901541
2023-12-15,45.33286355275876,46.64528830971267,45.06643137433316,45.54995727539063,84553800,INTC,0.0216910173590774
2023-12-18,45.54009380402375,45.61903458514181,44.800005630161714,45.0861701965332,27895700,INTC,-0.0101819432245219
2023-12-19,44.99735762171038,46.06308635526833,44.908546893913886,46.04335021972656,35358800,INTC,0.0212300139714896
2023-12-20,46.02361017386815,46.32951460235054,45.09603446791247,45.15523910522461,38159100,INTC,-0.019288585871005
2023-12-21,45.865729041858266,46.49727032588724,45.411809214497815,46.457801818847656,28320500,INTC,0.0288463252422981
2023-12-22,46.62555062770844,47.52352404478188,46.57621217355154,47.36563873291016,30053700,INTC,0.0195411078122555
2023-12-26,48.27348256935273,49.85233959084029,48.06625878514773,49.83260345458984,60287400,INTC,0.052083425615574
2023-12-27,49.96088549715075,50.60229297367966,49.526698036558166,50.08916473388672,52148000,INTC,0.0051484622819411
2023-12-28,50.13850372723399,50.19770836675126,49.4970925277232,49.72405242919922,27705200,INTC,-0.0072892472179815
2023-12-29,49.63524162200012,49.9016737922272,49.11224723097072,49.58590316772461,29266500,INTC,-0.0027783186350572
2024-01-02,48.54977694264902,48.7273983761933,46.822904822077135,47.16827774047852,45905700,INTC,-0.0487563051754539
2024-01-03,46.4775344106148,47.178154054921954,46.18149990285784,46.42819595336914,35858400,INTC,-0.015690244006392
2024-01-04,45.11577268702602,46.536740512434,44.64211674522337,46.25057220458984,47797800,INTC,-0.0038257732210337
2024-01-05,46.40845863071005,47.19788898358277,46.02361340404019,46.27030944824219,34332100,INTC,0.000426745934408
2024-01-08,46.44792921427588,48.11559305737197,46.34925230589207,47.8096923828125,42135100,INTC,0.0332693460002091
2024-01-09,47.37550575760561,47.91824005579795,47.16828198790462,47.41497802734375,30097000,INTC,-0.008255948444685
2024-01-10,47.60246796769483,47.6616726062049,46.31964559049682,46.84264373779297,31480200,INTC,-0.0120707488089675
2024-01-11,46.81304127113789,47.2077564583543,46.11242538989763,47.010398864746094,31707900,INTC,0.0035812480587593
2024-01-12,46.97092076942365,47.039995353979776,45.994006636825546,46.49726486206055,27448800,INTC,-0.0109153296946467
2024-01-16,46.35911622622149,46.59594606476858,45.767047276277616,46.43806076049805,43720700,INTC,-0.0012732813798431
2024-01-17,45.80651781369869,45.80651781369869,45.04669734109243,45.45127868652344,33488000,INTC,-0.0212494246705065
2024-01-18,46.40845993811976,46.941324312035725,45.55982491987204,46.12229537963867,46681300,INTC,0.0147634282798339
2024-01-19,46.37885337888682,48.115591764024586,45.82625291965619,47.51365661621094,55912900,INTC,0.030166782141257
2024-01-22,48.2044044616061,48.520175090034456,47.01039653759373,47.58273315429688,45639500,INTC,0.001453824921199
2024-01-23,47.48405314919019,48.29321586647265,46.6946265669979,48.24387741088867,37224100,INTC,0.0138946254820606
2024-01-24,48.520171543120746,49.11224425135441,47.63206812719406,48.44123077392578,49375800,INTC,0.0040907442276305
2024-01-25,49.33921050777817,49.63524501796823,48.32282397588851,48.89515686035156,84845100,INTC,0.0093706555174917
2024-01-26,43.59612597937656,44.80987008592942,42.77709329173906,43.0731315612793,127665300,INTC,-0.1190716151233635
2024-01-29,43.1323333119092,43.40863542733626,42.24422985568122,43.26061630249024,51790900,INTC,0.0043527074632179
2024-01-30,43.09285983392641,43.2408789546181,42.32316944060791,42.3527717590332,47958800,INTC,-0.0209854741113519
2024-01-31,42.00740383466907,43.21128178449899,41.80018005243761,42.51066589355469,51584200,INTC,0.0037280708667621
2024-02-01,42.579736837340135,42.994184366273146,41.92845946024345,42.78696060180664,38819900,INTC,0.0064994208499058
2024-02-02,42.43171772242148,42.56986689876739,41.05021843039699,42.03700256347656,53669900,INTC,-0.0175277240491443
2024-02-05,42.05673856522146,42.57973671381655,41.869250935669385,42.20475769042969,28890300,INTC,0.0039906538697618
2024-02-06,42.25919056480596,42.3383627277486,41.70497032294128,42.29877853393555,34068200,INTC,0.0022277309159195
2024-02-07,42.44722867727391,42.65505985674417,42.11073848299591,42.33836364746094,34269200,INTC,0.0009358453103707
2024-02-08,42.278986473496566,42.52640562884181,41.89301319520865,42.061256408691406,33206500,INTC,-0.0065450625602094
2024-02-09,42.11073961678992,43.07072715064209,41.96229038830714,42.86289596557617,51193000,INTC,0.0190588590387212
2024-02-12,42.94206612066388,44.57503398469183,42.87278906222066,43.57545852661133,51107300,INTC,0.016624228134455
2024-02-13,42.55609509697383,43.17959243106469,42.31857104459554,42.71444320678711,36622200,INTC,-0.0197591797983812
2024-02-14,43.36762733344154,43.83277653306883,42.94206610299881,43.73380661010742,36186200,INTC,0.0238646070694499
2024-02-15,44.29792246284209,44.802659637413264,43.56556390115373,43.595252990722656,44024500,INTC,-0.0031681124997874
2024-02-16,43.57546147103312,43.76350244978494,42.67485587510025,43.060829162597656,29858600,INTC,-0.0122587619399462
2024-02-20,43.80308389081493,44.70368943009324,42.97175541030291,44.06040191650391,61514100,INTC,0.0232130400957184
2024-02-21,44.02081187474342,44.22864304125819,42.63526698932861,43.021240234375,57715000,INTC,-0.0235849342477212
2024-02-22,44.218751667634606,44.218751667634606,42.09094542527741,42.53630065917969,62809300,INTC,-0.0112720965865561
2024-02-23,42.68475009500671,43.06082446081344,42.21960091454698,42.54619598388672,33810700,INTC,0.0002326324704706
2024-02-26,43.05092935658332,43.22907143525656,42.3779490094436,42.54619598388672,27035400,INTC,0.0
2024-02-27,42.8035116641088,42.82330564855216,42.07114934097092,42.28887939453125,25126400,INTC,-0.0060479340962215
2024-02-28,42.00187382207049,42.01177270231313,41.47734642871029,41.556522369384766,26928500,INTC,-0.0173179577144622
2024-02-29,41.93259519224425,42.70454548366244,41.92270008768861,42.60557556152344,48875100,INTC,0.025244008216422
2024-03-01,42.96185895503192,43.81298139348012,42.68475072867816,43.36762619018555,41396900,INTC,0.0178861714369211
2024-03-04,43.81298196467845,46.12882527668589,43.397315844412255,45.1391487121582,59990800,INTC,0.0408489621775416
2024-03-05,44.09999199914086,44.40678933828843,42.24929398250953,42.71444320678711,56655100,INTC,-0.0537162435391255
2024-03-06,43.476492325656736,45.04017935400904,43.11031304928887,44.05050277709961,52652000,INTC,0.0312788712671363
2024-03-07,45.07976813297767,45.94078571326764,44.71358885003174,45.67357635498047,50378200,INTC,0.0368457446693353
2024-03-08,45.960578190502105,46.14861915352694,43.54576873779297,43.54576873779297,54793800,INTC,-0.0465872784003146
2024-03-11,43.4171110598047,44.46616960706335,43.20927988143693,44.39689254760742,35051000,INTC,0.0195454997003134
2024-03-12,44.59482621316421,44.802657380309554,44.00101802448503,44.77296829223633,31795800,INTC,0.0084707672778141
2024-03-13,44.0505029236892,44.51565212448583,42.75402901982607,42.78371810913086,53195900,INTC,-0.0444297141552352
2024-03-14,42.783718164719176,42.90247829740919,42.07114981794601,42.30867385864258,38100000,INTC,-0.0111033886600635
2024-03-15,42.01176903367215,42.70454335281141,41.912799116471504,42.199806213378906,66930200,INTC,-0.0025731755532544
2024-03-18,42.64516307994282,42.93217018813967,42.16021990487515,42.26908493041992,27668300,INTC,0.0016416832980397
2024-03-19,41.81383419719672,41.853422165234505,41.01219483335548,41.61589813232422,34673000,INTC,-0.0154530621888533
2024-03-20,42.54620015267069,42.56599036307004,40.9825092589504,41.76435470581055,74865000,INTC,0.0035673043271657
2024-03-21,42.54620153995399,43.149901135053874,41.88311621045273,41.98208236694336,50807600,INTC,0.0052132413553733
2024-03-22,41.81383889647089,42.35816030455685,41.65549078184012,42.13053512573242,28435300,INTC,0.0035360980308578
2024-03-25,40.46787585904025,41.78414755859529,40.15117964680319,41.39817428588867,47276500,INTC,-0.0173831364272523
2024-03-26,41.51693439904752,41.83363061111218,41.22992727707748,41.556522369384766,39109700,INTC,0.0038250016148675
2024-03-27,42.10084397246506,43.37752770777571,42.06125600191668,43.318145751953125,51017800,INTC,0.0423910202809985
2024-03-28,43.30824490459669,44.139573371770645,43.25876183131705,43.714012145996094,54204200,INTC,0.0091385812382127
2024-04-01,43.83277675551231,44.94121347108948,43.72391172736055,44.06040191650391,31712600,INTC,0.0079239985877055
2024-04-02,43.4764940551328,43.62494705770123,43.05093280810779,43.48638916015625,32748400,INTC,-0.0130278601959972
2024-04-03,40.97261177691137,41.22003092103447,39.80479311462504,39.91365814208984,83718000,INTC,-0.0821574540233355
2024-04-04,40.170973402908174,40.3590105980652,39.29016183168939,39.31985092163086,57307200,INTC,-0.0148772938412476
2024-04-05,38.94377142757666,39.05263645407069,38.11244295972358,38.31037902832031,67189100,INTC,-0.0256733397927307
2024-04-08,38.24110374178147,38.4588338048539,37.51864026696085,37.58791732788086,56967800,INTC,-0.0188581193599098
2024-04-09,37.657195074347136,38.18172625626916,36.94463046686671,37.93430709838867,78783000,INTC,0.0092154552614938
2024-04-10,37.62750200993688,37.82543807040204,36.63782548292745,36.81596755981445,51108400,INTC,-0.0294809533669252
2024-04-11,37.04359529776712,37.28111556667766,36.69720999922399,37.24153137207031,41909100,INTC,0.0115592184712911
2024-04-12,36.311232680000735,36.32113156006494,35.23248504731364,35.321556091308594,80139400,INTC,-0.0515546812933054
2024-04-15,35.66794464775069,36.32113103584749,35.51949165146284,35.935157775878906,50751600,INTC,0.0173718757742187
2024-04-16,35.895568587837126,36.13308884345184,35.390831437852185,35.88566970825195,30607500,INTC,-0.0013771490286922
2024-04-17,35.727323119111105,35.757015983802184,35.00485966690412,35.31166076660156,41173300,INTC,-0.015995491969832
2024-04-18,35.054342816560656,35.29186685801872,34.41105530172058,34.67826843261719,42334400,INTC,-0.0179372003534721
2024-04-19,34.767342507621755,34.767342507621755,33.82714891515427,33.84694290161133,58968800,INTC,-0.0239725213679914
2024-04-22,34.06466652813322,34.213119527250065,33.72818011072603,34.054771423339844,39909900,INTC,0.0061402449944341
2024-04-23,33.98549508463159,34.242809343199326,33.82714697736298,33.92611312866211,46834000,INTC,-0.0037779814487187
2024-04-24,34.50012494991297,34.816821142169815,33.9854926936665,34.14384078979492,53261100,INTC,0.0064177013236705
2024-04-25,34.203222002242924,34.93558051526241,34.14384005173473,34.74754333496094,66549400,INTC,0.0176811551132365
2024-04-26,31.45192381651619,31.907176045518334,30.323691180607263,31.55088996887207,119742500,INTC,-0.0919965286545188
2024-04-29,31.53109505843458,31.58057813019865,30.749249688486604,31.036256790161133,58533300,INTC,-0.0163112095797827
2024-04-30,30.719562342327688,30.858116461249818,30.10596202430713,30.15544509887696,72346400,INTC,-0.0283800877547643
2024-05-01,29.858542429729663,30.719561883042896,29.710091320581384,30.05647850036621,60654800,INTC,-0.0032818815370241
2024-05-02,30.274206169169545,30.353380218588107,29.87833592207671,30.195032119750977,50899400,INTC,0.0046097755391762
2024-05-03,30.66018105742041,30.739355111056643,30.38307281352277,30.58100700378418,36794800,INTC,0.0127827280495167
2024-05-06,30.923832433223343,31.003328068462466,30.53628955302289,30.774776458740234,36185600,INTC,0.0063362679630556
2024-05-07,30.89402004736096,31.251751344198457,30.417046248461222,30.48660469055176,44683400,INTC,-0.0093638947654038
2024-05-08,29.81089210510254,29.95994618656296,29.5425936212785,29.81089210510254,63734600,INTC,-0.0221642453237383
2024-05-09,29.741332600527656,30.19843202009812,29.622088202412307,29.90032386779785,45003400,INTC,0.0029999693528126
2024-05-10,30.13881235846412,30.26799205918809,29.65190133984991,29.66183853149414,42931300,INTC,-0.0079760118103789
2024-05-13,29.84070274039695,30.93376723359009,29.810891166912885,30.317676544189453,51459100,INTC,0.0221104977022568
2024-05-14,30.42698497721072,30.91389599177692,30.417047785649103,30.854272842407227,47759900,INTC,0.0176991233954111
2024-05-15,31.18219273772472,31.2020671209468,30.61578608317404,31.072887420654297,36992900,INTC,0.0070853907127765
2024-05-16,31.43061630144413,32.0566441995684,31.32131098625367,31.828094482421875,47752800,INTC,0.0243043735055528
2024-05-17,31.8579079970722,31.90759205901756,31.3908694753538,31.629356384277344,41449800,INTC,-0.0062441092178575
2024-05-20,31.649231369928607,32.21563613099912,31.55979854046339,31.89765357971192,31989000,INTC,0.0084825373041086
2024-05-21,31.77840961678809,32.036772797045785,31.42068021061876,31.5399227142334,42975400,INTC,-0.0112149586358932
2024-05-22,31.708852003298507,31.867843275827525,30.90395844920465,31.22194099426269,36706400,INTC,-0.0100818801254451
2024-05-23,31.25175143532453,31.37099393773446,29.68171125454082,29.8903865814209,62014500,INTC,-0.042648034377058
2024-05-24,30.099064079939826,30.82446197812326,29.94007091639133,30.526351928710938,42408200,INTC,0.021276584883159
2024-05-28,30.744967620329465,31.172257382164105,30.466731941725964,30.86421012878418,36799100,INTC,0.0110677555202878
2024-05-29,30.27792802690156,30.476668061101428,29.9201986187974,29.94007110595703,35848600,INTC,-0.0299420921180577
2024-05-30,30.019567311756507,30.307740177296864,29.87051323093325,29.99969482421875,33382800,INTC,0.0019914354261454
2024-05-31,30.02950494219729,30.76484006095746,29.75127115934644,30.65553474426269,95797500,INTC,0.0218615530553492
2024-06-03,30.83439895760554,30.874145826725712,29.86057507726836,30.099063873291016,35544900,INTC,-0.0181523785382938
2024-06-04,30.556164699264865,30.556164699264865,29.75127113543878,29.8407039642334,51027200,INTC,-0.0085836526393393
2024-06-05,30.07919025930052,30.645596899838363,29.820828969781854,30.585975646972656,44161700,INTC,0.0249750033924309
2024-06-06,30.35742448048119,30.397173246523653,29.96988348819456,30.22824478149414,34248100,INTC,-0.0116959115382648
2024-06-07,30.059315502581093,30.58597526643108,30.019566737614863,30.546226501464844,34085500,INTC,0.0105193577155817
2024-06-10,30.35742334809095,30.75490341238691,30.099063959754154,30.71515464782715,37445800,INTC,0.0055302459815846
2024-06-11,30.57603785729381,30.834399141756844,30.33755095517225,30.7250919342041,25326900,INTC,0.0003235304035058
2024-06-12,31.26168740752887,31.281561790135704,30.19843257729413,30.56610107421875,51323900,INTC,-0.0051746260133516
2024-06-13,30.18849638192882,30.387236423902817,29.950009468755333,30.26799201965332,33787200,INTC,-0.0097529303407581
2024-06-14,30.09906536561068,30.36736195761891,30.01956783277801,30.258056640625,28125900,INTC,-0.0003282470479663
2024-06-17,30.14874866124054,30.80458812781969,29.98975739027137,30.784713745117188,36235300,INTC,0.0174055165124216
2024-06-18,30.79465147966915,31.27162530099019,30.307740466821567,30.436920166015625,33294700,INTC,-0.0112976064023569
2024-06-20,30.367361637990363,30.91389579850944,30.25805632214693,30.426984786987305,43826300,INTC,-0.0003264252419143
2024-06-21,30.65553318086021,31.162318553482905,30.476667532249213,30.894020080566406,92549000,INTC,0.015349378088191
2024-06-24,30.943704994449813,31.221940666114023,30.337551485050767,30.37729835510254,40611800,INTC,-0.0167256227618272
2024-06-25,30.506479631824043,30.63565932731344,30.099064267547327,30.546226501464844,29498600,INTC,0.0055609996777059
